,Unnamed: 0,id,name,type,price,original_price,discount,discount_rate,rating_average,review_count,productset_group_name,day_ago_created,all_time_quantity_sold
394,394,145383275,Sandal đẹp Em’s Shoes MS: ES57,configurable,192000,192000,0,0,0.0,0,Giày - Dép nữ/Giày cao gót/Giày cao gót nhọn,195.0,
395,395,166525345,Đầm maxi beo cổ yếm S.MLXL,configurable,240000,240000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm maxi,103.0,
396,396,11792143,Thắt lưng nam mặt chữ S,configurable,79000,79000,0,0,0.0,0,"Phụ kiện thời trang/Phụ kiện thời trang nam/Thắt lưng, dây nịt nam",1184.0,58.0
397,397,149246017,Xe Máy Điện PEGA-S,configurable,35000000,35000000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Xe điện/Xe máy điện,182.0,4.0
398,398,175814898,Đầm liền nữ S.PEARL 7LF6881021,configurable,1469000,1469000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm suông,57.0,
399,399,151828247,Bộ tôn Lửng size S(40-46kg),configurable,79000,79000,0,0,0.0,0,Thời trang nữ/Áo liền quần - Bộ trang phục/Áo liền quần,174.0,
400,400,173564072,Áo ATYS’S APPEAL WASH TEE,configurable,200000,200000,0,0,0.0,0,Thời trang nam/Áo thun nam/Áo thun nam ngắn tay không cổ,73.0,
401,401,178505025,(fan) Women s Padded Gel,configurable,225010,225010,0,0,0.0,0,Hàng Quốc Tế/Thời Trang/Thời trang nữ/Trang phục nữ,34.0,
402,402,174532054,momate s và momate,configurable,95000,95000,0,0,0.0,0,Phụ kiện thời trang/Phụ kiện thời trang nữ/Cài Áo,62.0,
403,403,125053332,Váy size S,simple,440000,440000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm Dáng Xòe,265.0,
404,404,99144932,Mặt Nạ Siêu Cấp Ẩm Jmsolution S.O.S Ampoule Hyaluronic Mask 30ml,simple,20000,39000,19000,49,0.0,0,Làm Đẹp - Sức Khỏe/Chăm sóc da mặt/Mặt nạ,378.0,7.0
405,405,31519308,Hộp Giấy Note Olife - S-308,simple,90000,90000,0,0,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Sản phẩm về giấy/Giấy các loại/Giấy Notes,1008.0,5.0
406,406,158316,Chảo Sâu Ceramic Honey’S HO-ADF1C221 - 22cm,configurable,256000,256000,0,0,0.0,0,Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Nồi và chảo/Chảo các loại,2444.0,
407,407,145374244,Sandal đẹp Em’s Shoes MS: ES35,configurable,198000,198000,0,0,0.0,0,Giày - Dép nữ/Giày cao gót/Giày cao gót nhọn,195.0,
408,408,450625,Nồi Phủ Sứ An Toàn Honey’S HO-AP2C202 - 20cm,simple,349000,349000,0,0,0.0,0,Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Nồi và chảo/Nồi các loại,1736.0,
409,409,149673779,Đồ bơi xuất Hàn size S,configurable,240000,240000,0,0,0.0,0,Thời trang nữ/Trang phục bơi nữ/Đồ bơi hai mảnh,181.0,
410,410,175815388,S.PEARL Đầm liền nữ,configurable,293564,293564,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm suông,57.0,
411,411,122166383,Quần legging xuất dư size s 40-50kg,configurable,145000,145000,0,0,0.0,0,Thời trang nữ/Quần nữ/Quần legging - tregging nữ,278.0,
412,412,130023360,Zoăng đệm cửa ô tô side S,simple,250000,250000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện ô tô/Phụ kiện ngoại thất ô tô,241.0,
413,413,170289098,COMBO 10 Móc Đa Năng Chữ S,simple,55000,55000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Dụng cụ & Thiết bị tiện ích/Giá, móc, cây treo",88.0,
414,414,143943941,Tem wave S tím bạc crom 2006-2021,configurable,249000,249000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,200.0,
415,415,14019746,Rọ mõm nhựa cho chó size S,simple,37000,37000,0,0,3.5,4,Bách Hóa Online/Chăm sóc thú cưng/Phụ kiện thú cưng/Dành cho chó/Phụ kiện cho chó,1157.0,47.0
416,416,143945462,tem wave S xanh crom 2006-2021,configurable,249000,249000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,200.0,
417,417,98048712,Dĩa Cói Hình Chữ S,simple,270000,270000,0,0,0.0,0,Nhà Cửa - Đời Sống/Trang trí nhà cửa/Trang trí nhà cửa/Trang trí nhà cửa khác,395.0,
418,418,145239752,Tem wave S bạc 2006-2021,configurable,249000,249000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,195.0,
419,419,22854898,The Very Hungry Caterpillar’s Christmas Library,simple,104400,116000,11600,10,4.0,2,Nhà Sách Tiki/English Books/Children's Books/Early Learning/Everyday Feelings,1064.0,7.0
420,420,109314502,Áo phông nam men size s,simple,126000,126000,0,0,0.0,0,Thời trang nam/Áo thun nam,350.0,
421,421,17966053,Very Hungry Caterpillar’S 123,simple,349000,349000,0,0,0.0,0,"Hàng Quốc Tế/Sách, Văn phòng phẩm & Quà lưu niệm/English Books/Maternal & Parenting",1109.0,
422,422,5557427,Kìm cắt cành chữ S Gardena 00297-20,simple,1469000,1488000,19000,1,0.0,0,Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Dụng cụ làm vườn/Dụng cụ làm vườn khác,1344.0,5.0
423,423,171224354,BCĐR P/S Muối tre - 23437,simple,29500,29500,0,0,0.0,0,TikiNGON/Chăm sóc cá nhân/Chăm sóc cơ thể,84.0,
424,424,171237297,BCĐR P/S Muối tre - 23437,simple,29500,29500,0,0,0.0,0,NGON/Chăm sóc cá nhân/Chăm sóc cơ thể,84.0,
425,425,171221523,BCĐR P/S Muối tre - 23437,simple,29500,29500,0,0,0.0,0,TikiNGON/Chăm sóc cá nhân/Chăm sóc cơ thể,84.0,
426,426,41228337,S.Collection Exfoliating Cleansing Foam - Purifying,simple,715000,715000,0,0,0.0,0,Làm Đẹp - Sức Khỏe/Chăm sóc da mặt/Sữa rửa mặt,942.0,
427,427,171126391,BCĐR P/S Muối tre - 23437,simple,29500,29500,0,0,0.0,0,TikiNGON/Chăm sóc cá nhân/Chăm sóc cơ thể,84.0,
428,428,85094010,PHÂN NỀN THUỶ SINH S MÊKONG II,simple,63000,63000,0,0,4.0,1,Bách Hóa Online/Chăm sóc thú cưng/Phụ kiện thú cưng/Dành cho Cá/Bể cá & Phụ kiện,444.0,10.0
429,429,185242019,Combo sạch mụn S.O.B - Sữa rửa mặt S.O.B 150ml và Serum sạch mụn 30ml,simple,830000,1040000,210000,20,0.0,0,Làm Đẹp - Sức Khỏe/Chăm sóc da mặt/Bộ chăm sóc da mặt,6.0,
430,430,134354100,Thẻ Nhớ MicroSDXC SanDisk Extreme Pro A2 V30 U3 4K R170MB/s W90MB/s (Đen đỏ) Hàng Chính Hãng,configurable,1150000,1150000,0,0,0.0,0,Thiết Bị Số - Phụ Kiện Số/Phụ Kiện Điện Thoại và Máy Tính Bảng/Thẻ Nhớ và Bộ Nhớ Mở Rộng/Thẻ Nhớ Điện Thoại,232.0,20.0
431,431,131125755,Túi vải 2in1 trơn (S) - May’s Tote Bag,configurable,120000,120000,0,0,0.0,0,Túi thời trang nữ/Túi tote nữ/Túi tote không khóa,239.0,
432,432,153046026,Hoa hồng aunt margy’s rose,simple,36000,49500,13500,27,0.0,0,"Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Hoa tươi, Cây cảnh & Hạt giống/Cây cảnh",171.0,1.0
433,433,75663731,Thùng rác Hailo Solid S 4L,simple,749000,855000,106000,12,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Dụng cụ vệ sinh/Thùng rác, đồ hốt rác",519.0,1.0
434,434,145381661,Túi đẹp Em’s Shoes MS: EU13,configurable,322500,322500,0,0,0.0,0,"Túi thời trang nữ/Túi đeo chéo, túi đeo vai nữ/Túi đeo chéo dạo phố",195.0,
435,435,145376108,Sandal đẹp Em’s Shoes MS: ES15,configurable,216000,216000,0,0,0.0,0,Giày - Dép nữ/Giày cao gót/Giày cao gót nhọn,195.0,
436,436,99157303,Set Blazer sang chảnh (sẵn size S),configurable,845000,845000,0,0,0.0,0,Thời trang nữ/Áo liền quần - Bộ trang phục/Bộ trang phục,391.0,
437,437,109314456,Áo phông chữ cotton nữ size s,configurable,198000,198000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo thun nữ,350.0,
438,438,106139108,Áo hoa hồng cổ đức size S,simple,150000,150000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo sơ mi nữ,364.0,
439,439,117665805,Tuốc nơ vít Fujiya FTSD-8-200-S,simple,227350,239316,11966,5,0.0,0,"Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Các loại máy và phụ kiện/Máy vặn vít, tua vít",306.0,
440,440,135528974,75nh0220-ĐẦM ÔM BODY NỮ s-6xl,simple,407400,420000,12600,3,0.0,0,Thời trang nữ/Đầm nữ/Đầm dáng ôm,228.0,
441,441,109314644,Đầm thun hoạ tiết nữ size s,simple,198000,198000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm suông,350.0,
442,442,139798268,áo cho con ti s-xl 40-70kg,configurable,159900,159900,0,0,0.0,0,Thời trang nữ/Thời trang bầu và sau sinh/Áo bầu,213.0,
443,443,130623521,đầm bi cao cấp size s -6xl,simple,600000,630000,30000,5,0.0,0,Thời trang nữ/Đầm nữ/Đầm dáng ôm,241.0,
444,444,82225530,"Giá kẹp điện thoại, máy tính bảng LZ-S",simple,339000,339000,0,0,0.0,0,Thiết Bị Số - Phụ Kiện Số/Phụ Kiện Điện Thoại và Máy Tính Bảng/Giá Đỡ - Chân Đế - Móc Dán/Giá Đỡ - Chân Đế Thường,456.0,
445,445,13360984,Earcuff Bạc 925 Hàn Quốc 56EC-S,simple,110000,220000,110000,50,0.0,0,Đồng hồ và Trang sức/Trang sức/Bông tai,1168.0,
446,446,131126258,Balo Iconic - May’s Tote Bag,configurable,320000,320000,0,0,0.0,0,Balo và Vali/Balo/Balo nữ,239.0,
447,447,146699280,Chân váy dập ly size S M,configurable,299000,299000,0,0,0.0,0,Thời trang nữ/Chân váy/Chân váy dài,190.0,
448,448,127448761,Đầm Oa.s cổ wrap kiểu Kami,configurable,380000,380000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm suông,250.0,
449,449,59237983,"Kẹp 2 chấu (100mm-4"") Stanley 70750-S",simple,656000,656000,0,0,0.0,0,Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Dụng cụ sửa chữa khác/Khác,671.0,
450,450,82390397,Bộ Chì 72 Màu Msta S-Series,simple,473000,473000,0,0,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Bút Chì Màu - Bút Lông Màu - Sáp Màu/Chì Màu - Sáp Màu,458.0,
451,451,124974386,Dầu Gội Đa Chức Năng Dành Cho Nam Kosé Cosmeport Men’s Softymo Rinse In Scalp Shampoo S (550ml),simple,369000,369000,0,0,0.0,0,Túi thời trang nam/Túi đeo chéo nam,112.0,
452,452,141774700,BLAZER CHECKED - SIZE S M,configurable,480000,480000,0,0,0.0,0,"Thời trang nữ/Áo khoác nữ/Áo vest, blazer nữ",207.0,
453,453,117531111,váy suông đuôi cá size s,simple,199000,199000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm suông,306.0,
454,454,141773819,CHÂN VÁY JEAN - SIZE S,simple,165000,165000,0,0,0.0,0,Thời trang nữ/Chân váy/Chân váy ngắn,207.0,
455,455,173291687,Bộ 4 Móc Treo Chữ S,simple,35000,35000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",75.0,
456,456,141358380,Buộc tóc scunchies lụa trơn S,configurable,11000,11000,0,0,0.0,0,Phụ kiện thời trang/Phụ kiện thời trang nữ/Phụ kiện tóc nữ/Cột tóc,208.0,
457,457,120824817,Tã Dán Agi - Size S,simple,282900,345000,62100,18,0.0,0,"Đồ Chơi - Mẹ & Bé/Tã, Bỉm/Tã dán",286.0,
458,458,139420959,gang tay letlim’s 3 chiếc,simple,50000,50000,0,0,0.0,0,Phụ kiện thời trang/Phụ kiện thời trang nữ/Găng tay và váy chống nắng/Găng tay - Bao tay nữ,215.0,
459,459,90328962,Dây chuyền mặt chữ S,simple,390000,390000,0,0,0.0,0,Đồng hồ và Trang sức/Trang sức/Dây chuyền,427.0,
460,460,125053205,Áo thun  ( Size S),configurable,185000,185000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo thun nữ,265.0,
461,461,142387745,150 túi trắng size S,simple,600000,600000,0,0,0.0,0,Nhà Sách Tiki/Quà lưu niệm/Hộp quà - Túi quà,204.0,
462,462,81455670,Túi tote It’s ok,simple,132000,132000,0,0,0.0,0,Túi thời trang nữ/Túi tote nữ/Túi tote không khóa,460.0,
463,463,51401740,Carrera Men's Carrera 1014/S,configurable,2366000,2366000,0,0,0.0,0,Hàng Quốc Tế/Thời Trang/Thời trang nam/Mắt kính,809.0,
464,464,119079391,M i s a Top ,configurable,340000,340000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo kiểu,298.0,
465,465,109314742,Áo ren nữ size s,simple,198000,198000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo kiểu,350.0,
466,466,19246944,Cathay: Ezra Pound’S Orient,simple,342000,342000,0,0,0.0,0,"Hàng Quốc Tế/Sách, Văn phòng phẩm & Quà lưu niệm/English Books/Fiction - Literature",1107.0,
467,467,126481,Sổ Tay Animal Fun S,configurable,28000,28000,0,0,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Sổ Tay Các Loại,2703.0,
468,468,143944750,tem wave S xanh đen,simple,175000,175000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,200.0,
469,469,2632421,Đồng Hồ Đôi Dây Da Henry London HL40-S-0238 - HL34-S-0214 Iconic,simple,10760000,10760000,0,0,0.0,0,Đồng hồ và Trang sức/Đồng hồ nam/Đồng hồ business nam,1457.0,
470,470,166247836,Mù Tạt S&B,simple,72000,72000,0,0,0.0,0,"TikiNGON/Dầu ăn, gia vị/Muối, hạt nêm, gia vị",104.0,
471,471,157588964,Móc S treo rèm,configurable,20000,20000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Nội thất/Nội thất phòng khách/Rèm, màn cửa",154.0,
472,472,97906794,Sandal gót S 5p quai mika trong,configurable,247000,247000,0,0,0.0,0,Giày - Dép nữ/Dép - Guốc nữ/Dép quai ngang,396.0,
473,473,41084642,MICRO VINAKTV S-600- HÀNG CHÍNH HÃNG,simple,2560000,2560000,0,0,0.0,0,Điện Tử - Điện Lạnh/Âm thanh & Phụ kiện Tivi/Micro Karaoke - sân khấu,944.0,
474,474,145380685,Sandal đẹp Em’s Shoes MS: ES28,configurable,259000,259000,0,0,0.0,0,Đồ Chơi - Mẹ & Bé/Thời Trang Cho Mẹ Và Bé/Thời trang bé gái/Giày bé gái/Giày lười & Xăng đan bé gái,195.0,
475,475,174849695,Lắc tay Bạc S Jewelry BOVTE01,simple,583000,583000,0,0,0.0,0,Đồng hồ và Trang sức/Trang sức/Vòng tay,61.0,
476,476,174849630,Lắc tay Bạc S Jewelry BOLC02,simple,497000,497000,0,0,0.0,0,Đồng hồ và Trang sức/Trang sức/Vòng tay,61.0,
477,477,25618512,Đèn bão WJ014A-S - BAO,simple,82500,82500,0,0,0.0,0,Nhà Cửa - Đời Sống/Đèn & thiết bị chiếu sáng/Đèn khác,1042.0,
478,478,168513927,Cây Coleus scutellarioides Diane’s Gold (Lá Gấm Diane’s Gold) chậu nhựa 10cm,simple,19000,19000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Hoa tươi, Cây cảnh & Hạt giống/Cây cảnh",95.0,
479,479,164248262,MAXI HOA | S.M,simple,225000,282000,57000,20,0.0,0,Thời trang nữ/Đầm nữ/Đầm maxi,112.0,
480,480,96586061,Gôm Seed Radar S-60BK,simple,6500,13000,6500,50,5.0,1,Nhà Sách Tiki/Văn phòng phẩm/Dụng Cụ Học Sinh/Gọt bút chì - Gôm Tẩy,398.0,3.0
481,481,98923249,Combo 10 móc chữ S,configurable,39000,39000,0,0,5.0,1,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",391.0,3.0
482,482,1007703,Đồng Hồ Chuông S,simple,120000,120000,0,0,2.7,3,Nhà Sách Tiki/Quà lưu niệm/Quà tặng trang trí khác,1637.0,61.0
483,483,83938569,Vỏ bao chìa khóa N.i.s.s.a.n TEANA - da bò xịn - đồ da handmade DT442,simple,450000,450000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện ô tô/Phụ kiện nội thất ô tô,439.0,
484,484,129730595,Combo 10c Móc treo đồ chữ S,configurable,30000,30000,0,0,5.0,1,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",244.0,2.0
485,485,100906410,QUẦN BAGGY ĐAI S HÀNG VNXK,configurable,155000,162000,7000,4,5.0,1,Thời trang nữ/Quần nữ/Quần baggy nữ,375.0,2.0
486,486,2499773,There’s Broccoli in My Ice Cream!,simple,110476,221000,110524,50,0.0,0,Nhà Sách Tiki/English Books/Children's Books/Early Learning/Animals,1463.0,6.0
487,487,36579872,Móc Áo REI-S Toto TX704ARS,simple,1000000,1000000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",971.0,
488,488,3337855,He’s Mine: Page Turners 2,simple,86000,172000,86000,50,5.0,1,Nhà Sách Tiki/English Books/Education - Teaching/Graded Readers,1419.0,7.0
489,489,15523882,Adapter Máy Ảnh Godox S-R1,simple,149000,149000,0,0,5.0,2,Hàng Quốc Tế/Máy Ảnh - Máy Quay Phim/Phụ kiện máy ảnh,1128.0,3.0
490,490,167145815,Đầm thiết kế Công Chúa LA’s,configurable,266000,266000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm Dáng Xòe,102.0,
491,491,166529168,Đầm beo body thân nhún S.MLXL,configurable,230000,230000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm dáng ôm,103.0,
492,492,145384532,Sandal đẹp Em’s Shoes MS: ES77,configurable,252000,252000,0,0,0.0,0,Đồ Chơi - Mẹ & Bé/Thời Trang Cho Mẹ Và Bé/Thời trang bé gái/Giày bé gái/Giày lười & Xăng đan bé gái,195.0,
493,493,166525672,Đầm suông ôm cổ vest S.MLXL,configurable,205000,205000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm công sở,103.0,
494,494,145382848,Sandal đẹp Em’s Shoes MS: ES69,configurable,252000,252000,0,0,0.0,0,Đồ Chơi - Mẹ & Bé/Thời Trang Cho Mẹ Và Bé/Thời trang bé gái/Giày bé gái/Giày lười & Xăng đan bé gái,195.0,
495,495,171291351,Target A2 Key Teacher’s Book,simple,154000,154000,0,0,0.0,0,Nhà Sách Tiki/English Books/Education - Teaching/ELTs,84.0,
496,496,177328260,JMsolution Mặt Nạ Dưỡng Ẩm &amp; Làm Dịu Da Water Luminous S.O.S Ringer Mask 35ml,simple,39000,39000,0,0,0.0,0,Làm Đẹp - Sức Khỏe/Chăm sóc da mặt/Mặt nạ,47.0,
497,497,74543595,Gôm Seed Radar Trung S-80,simple,13500,18000,4500,25,5.0,1,Nhà Sách Tiki/Văn phòng phẩm/Dụng Cụ Học Sinh/Gọt bút chì - Gôm Tẩy,539.0,6.0
498,498,519840,Bright Baby: It’s Time To Play,simple,57000,114000,57000,50,0.0,0,Nhà Sách Tiki/English Books/Children's Books/Baby - Toddler/My first books,737621.0,12.0
499,499,8308462,"Kềm nước 8""/200mm Stanley 87-621-S",simple,145000,145000,0,0,3.0,1,Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Dụng cụ sửa chữa khác/Kềm & Dũa các loại,1112.0,3.0
500,500,89639987,MÓC CHỮ S BẠC TA,simple,9100,9100,0,0,1.0,1,Đồng hồ và Trang sức/Trang sức/Bộ trang sức,433.0,2.0
501,501,109314827,Áo voan kẻ sọc nữ size s,configurable,150000,150000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo kiểu,350.0,
502,502,87648914,Croptop Mushroom Lee - Freesize S&M,simple,350000,350000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo kiểu,434.0,
503,503,145239664,tem wave S vàng đen 2006-2021,configurable,199000,199000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,195.0,
504,504,141773170,ĐẦM - D98389 SIZE S,simple,304000,304000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm Dáng Xòe,207.0,
505,505,124413800,S.úng Rút Đinh River Dùng Hơi,simple,419000,419000,0,0,5.0,1,"Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Thùng đồ nghề, túi công cụ",269.0,1.0
506,506,96575203,Gôm Seed Radar S-60,simple,6500,13000,6500,50,5.0,1,Nhà Sách Tiki/Văn phòng phẩm/Dụng Cụ Học Sinh/Gọt bút chì - Gôm Tẩy,398.0,24.0
507,507,122201458,Ghế massage Revo S Buheung MK-5100,simple,19900000,30900000,11000000,36,0.0,0,Làm Đẹp - Sức Khỏe/Máy Massage & Thiết bị chăm sóc sức khỏe/Máy massage toàn thân,278.0,
508,508,32149216,Cáp S-Video 3m Choseal Chính Hãng,simple,165000,165000,0,0,4.0,3,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Các Loại Cáp Chuyển Đổi/Dây Cáp Tín Hiệu Khác,1000.0,14.0
509,509,141355794,Chậu size S Never give up,simple,25000,25000,0,0,0.0,0,Nhà Cửa - Đời Sống/Trang trí nhà cửa/Lọ hoa & hoa trang trí/Lọ hoa,208.0,
510,510,51402134,Carrera Unisex Cool/S,simple,1878000,1878000,0,0,0.0,0,Hàng Quốc Tế/Thời Trang/Túi xách và Phụ kiện/Phụ kiện,809.0,
511,511,124431548,S.úng Rút Đinh River Dùng Hơi,simple,415000,500000,85000,17,4.5,2,"Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Thùng đồ nghề, túi công cụ",269.0,3.0
512,512,22038392,Combo Bao Cao S u A.Z.O D.R.A và B.O.S.S 4 in 1,simple,145000,145000,0,0,4.0,4,Làm Đẹp - Sức Khỏe/Hỗ trợ tình dục/Bao cao su,1071.0,16.0
513,513,145382915,Sandal đẹp Em’s Shoes MS: ES74,configurable,252000,252000,0,0,0.0,0,Đồ Chơi - Mẹ & Bé/Thời Trang Cho Mẹ Và Bé/Thời trang bé gái/Giày bé gái/Giày lười & Xăng đan bé gái,195.0,
514,514,105087856,Áo thun overtee Fox_white s,configurable,89000,89000,0,0,0.0,0,Thời trang nam/Áo thun nam/Áo thun nam ngắn tay không cổ,369.0,
515,515,170068606,Tăng dã ngoại phủ bạc NatureHike NH16T012-S/NH16T013-S (phiên bản 2021),configurable,1320000,1320000,0,0,0.0,0,Thể Thao - Dã Ngoại/Đồ dùng dã ngoại/Đồ dùng dã ngoại khác,90.0,1.0
516,516,51409569,"Áo Unisex S/S Graphic Tee PONY (Đen, Trắng)",configurable,1090000,1090000,0,0,3.0,1,Thời trang nam/Áo thun nam/Áo thun nam ngắn tay không cổ,808.0,1.0
517,517,12226110,Nến Hũ S Black Cherry,simple,360000,360000,0,0,0.0,0,Nhà Cửa - Đời Sống/Trang trí nhà cửa/Trang trí nhà cửa/Nến trang trí & Phụ kiện,1170.0,8.0
518,518,993367,Bảo Hộ Chân Black Eagle (Size S),simple,199000,199000,0,0,0.0,0,Thể Thao - Dã Ngoại/Các môn thể thao đối kháng /Dụng cụ -Thiết bị tập luyện võ thuật/Bảo hộ ống quyển,1640.0,
519,519,160779400,Nắp đậy cho bát Campingmoon S-SG,simple,90000,90000,0,0,0.0,0,Thể Thao - Dã Ngoại/Đồ dùng dã ngoại/Đồ dùng dã ngoại khác,138.0,
520,520,141621386,"máy câu chính hãng, daiwa mg s",simple,567000,1134000,567000,50,0.0,0,Thể Thao - Dã Ngoại/Dụng cụ câu cá/Máy câu,206.0,
521,521,86145408,Bật Lửa Zippo 229 Father’S Love,simple,1060000,1060000,0,0,0.0,0,Thể Thao - Dã Ngoại/Đồ dùng dã ngoại/Bật lửa Zippo,445.0,
522,522,144911802,"máy câu , daiwa mg s",simple,567000,1134000,567000,50,0.0,0,Thể Thao - Dã Ngoại/Dụng cụ câu cá/Máy câu,196.0,
523,523,142115658,Quần dài cạp cao size S,simple,479000,520000,41000,8,0.0,0,Thể Thao - Dã Ngoại/Trang phục thể thao nữ/Quần thể thao nữ,206.0,
524,524,149610512,SALE LỚN S SALE KỊCH SÀN bao đựng cần cứng có chân 1m25 S,configurable,481000,962000,481000,50,0.0,0,Thể Thao - Dã Ngoại/Dụng cụ câu cá/Cần câu,179.0,
525,525,135221627,Chống Đẩy chữ S,simple,99000,99000,0,0,0.0,0,Thể Thao - Dã Ngoại/Dụng cụ - thiết bị tập thể thao/Dụng cụ hít đất,229.0,
526,526,922977,Tã Dán Merries S 82 (82 Miếng),simple,348500,348500,0,0,0.0,0,"Đồ Chơi - Mẹ & Bé/Tã, Bỉm/Tã dán",1652.0,18.0
527,527,12225647,Nến Hũ S Clean Cotton,simple,360000,360000,0,0,0.0,0,Nhà Cửa - Đời Sống/Trang trí nhà cửa/Trang trí nhà cửa/Nến trang trí & Phụ kiện,1171.0,4.0
528,528,518602,Monty’s Magnificent Mane,simple,61349,123000,61651,50,0.0,0,"Nhà Sách Tiki/English Books/Children's Books/Literature & Fiction/Family, friends and school",737621.0,17.0
529,529,148955051,Thảm lót cát cho mèo size S,simple,150000,150000,0,0,0.0,0,"Bách Hóa Online/Chăm sóc thú cưng/Phụ kiện thú cưng/Dành cho mèo/Bồn, cát, đồ dùng vệ sinh cho mèo",183.0,2.0
530,530,46361282,Phép Lạ Chiếu PC CPU Làm Mát Quạt Tản Nhiệt dùng cho HP 4320 S 4321 S 4325 S 4326 S 4420 S 4421 THẬP NIÊN 4425,simple,176000,176000,0,0,5.0,1,Hàng Quốc Tế/Thiết Bị Số - Phụ Kiện Số/Đế Tản Nhiệt Laptop,890.0,1.0
531,531,51715212,"Mỏ lếch 18"" Stanley 87-371-1-S",simple,569000,569000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Dụng cụ sửa chữa khác/Cờ lê, mỏ lết, búa các loại",804.0,1.0
532,532,12226112,Nến Hũ S Lilac Blossoms,simple,360000,360000,0,0,0.0,0,Nhà Cửa - Đời Sống/Trang trí nhà cửa/Trang trí nhà cửa/Nến trang trí & Phụ kiện,1170.0,2.0
533,533,153259237,Giày thể thao nam(s),configurable,175000,175000,0,0,0.0,0,Thể Thao - Dã Ngoại/Giày thể thao nam/Giày thể thao nam khác,171.0,
534,534,559913,Nhảy Lên Đường Cong Chữ S,simple,122500,125000,2500,2,0.0,0,Nhà Sách Tiki/Sách tiếng Việt/Sách kinh tế/Bài học kinh doanh,1934.0,1.0
